transaction_id,customer_id,customer_name,amount,currency,payment_method,transaction_date,payment_status,failure_reason,customer_history,retry_count,customer_segment,recovered_after_retry,merchant_category,city,device_type
TXN00807,CUST0163,Ananya Menon,2484.58,INR,Wallet,2026-04-04 17:36:14,Success,,Loyal Customer,0,Premium,,E-commerce,Bengaluru,Mobile Web
TXN00036,CUST0293,Simran Reddy,2142.22,INR,UPI,2026-04-04 19:46:22,Success,,New Customer,0,Premium,,E-commerce,Pune,Mobile Web
TXN00799,CUST0022,Arjun Malhotra,229.44,INR,UPI,2026-04-04 20:33:16,Failed,Insufficient Funds,Occasional Buyer,3,Regular,0.0,Ride-Hailing,Ahmedabad,Mobile App
TXN00655,CUST0038,Ayesha Patel,24018.26,INR,UPI,2026-04-04 23:24:50,Success,,Occasional Buyer,0,Regular,,Travel & Hotels,Chennai,Mobile Web
TXN00605,CUST0323,Siddharth Bose,8558.75,INR,UPI,2026-04-05 02:04:49,Failed,Card Declined,Occasional Buyer,1,New,0.0,Travel & Hotels,Bengaluru,Mobile App
TXN00961,CUST0344,Anjali Desai,329.91,INR,Credit Card,2026-04-05 05:14:30,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Mumbai,Desktop Web
TXN00478,CUST0023,Gaurav Fernandes,1083.04,INR,Credit Card,2026-04-05 09:17:32,Success,,New Customer,0,New,,SaaS Subscription,Ahmedabad,Mobile App
TXN01252,CUST0248,Ramesh Patel,341.87,INR,Wallet,2026-04-05 10:10:07,Failed,Unknown Error,Occasional Buyer,3,Regular,0.0,Food Delivery,Delhi,Desktop Web
TXN01190,CUST0278,Kavya Reddy,551.58,INR,Debit Card,2026-04-05 11:19:52,Success,,New Customer,0,New,,E-commerce,Hyderabad,Mobile App
TXN01035,CUST0230,Priya Sharma,696.0,INR,UPI,2026-04-05 15:56:35,Failed,Network Failure,Regular Customer,3,Regular,0.0,Ride-Hailing,Hyderabad,Desktop Web
TXN01291,CUST0192,Swati Reddy,237.94,INR,UPI,2026-04-05 17:51:45,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Lucknow,Mobile App
TXN00790,CUST0069,Deepak Kapoor,1623.01,INR,UPI,2026-04-05 22:19:53,Success,,New Customer,0,New,,E-commerce,Mumbai,Desktop Web
TXN00099,CUST0069,Deepak Kapoor,1451.36,INR,Debit Card,2026-04-06 04:46:02,Success,,New Customer,0,New,,SaaS Subscription,Mumbai,Mobile App
TXN00453,CUST0068,Kiran Iyer,3071.15,INR,UPI,2026-04-06 07:47:44,Success,,Loyal Customer,0,Premium,,E-commerce,Kolkata,Mobile App
TXN00756,CUST0301,Tanvi Nair,7461.68,INR,UPI,2026-04-06 11:16:55,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Pune,Mobile App
TXN01303,CUST0115,Ayesha Pillai,2833.48,INR,Credit Card,2026-04-06 15:41:28,Failed,Bank Server Issue,Occasional Buyer,3,Regular,1.0,E-commerce,Pune,Mobile App
TXN00146,CUST0373,Zoya Chowdhury,1293.75,INR,UPI,2026-04-06 23:41:51,Success,,New Customer,0,Regular,,E-commerce,Hyderabad,Desktop Web
TXN00579,CUST0266,Tanvi Patel,1986.95,INR,UPI,2026-04-07 07:40:03,Success,,Regular Customer,0,Regular,,E-commerce,Chennai,Mobile App
TXN00133,CUST0117,Vikram Mehta,319.12,INR,Wallet,2026-04-07 08:08:39,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Desktop Web
TXN01453,CUST0178,Harsh Iyer,1280.8,INR,UPI,2026-04-07 13:19:12,Success,,New Customer,0,Regular,,E-commerce,Delhi,Mobile Web
TXN01108,CUST0003,Ishita Patel,1108.21,INR,Debit Card,2026-04-07 22:31:50,Success,,New Customer,0,New,,E-commerce,Pune,Mobile Web
TXN00062,CUST0274,Joseph Fernandes,954.19,INR,UPI,2026-04-08 00:37:56,Failed,Bank Server Issue,Loyal Customer,2,Premium,1.0,E-commerce,Kolkata,Mobile App
TXN00666,CUST0403,Gaurav Chowdhury,151.9,INR,Debit Card,2026-04-08 08:37:48,Failed,Card Declined,Occasional Buyer,2,New,1.0,Food Delivery,Chennai,Mobile Web
TXN00645,CUST0253,Priya Verma,895.51,INR,Debit Card,2026-04-08 09:00:37,Success,,Occasional Buyer,0,New,,E-commerce,Mumbai,Mobile Web
TXN00246,CUST0043,Riya Agarwal,3480.38,INR,Credit Card,2026-04-08 09:55:02,Success,,New Customer,0,New,,Travel & Hotels,Bengaluru,Mobile Web
TXN00194,CUST0260,Amit Verma,717.08,INR,UPI,2026-04-08 14:41:15,Success,,Regular Customer,0,New,,E-commerce,Pune,Desktop Web
TXN00532,CUST0224,Neha Kulkarni,545.82,INR,Credit Card,2026-04-08 19:58:24,Failed,Expired Card,Loyal Customer,0,Premium,1.0,Ride-Hailing,Bengaluru,Mobile Web
TXN01462,CUST0194,Aditya Nair,4560.59,INR,Credit Card,2026-04-08 23:39:58,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Mobile App
TXN00075,CUST0028,Geeta Fernandes,493.4,INR,Debit Card,2026-04-08 23:46:34,Success,,Regular Customer,0,Regular,,Ride-Hailing,Kolkata,Mobile App
TXN00874,CUST0037,Joseph Desai,568.22,INR,Wallet,2026-04-09 19:15:43,Failed,Insufficient Funds,Regular Customer,1,Premium,1.0,Food Delivery,Jaipur,Mobile App
TXN01437,CUST0241,Pooja Kulkarni,672.87,INR,Debit Card,2026-04-09 22:56:27,Success,,Loyal Customer,0,Regular,,Food Delivery,Bengaluru,Mobile Web
TXN00823,CUST0156,Amit Khan,666.38,INR,Credit Card,2026-04-10 11:13:34,Success,,Regular Customer,0,Premium,,Ride-Hailing,Chennai,Mobile Web
TXN00230,CUST0074,Nikhil Chowdhury,373.66,INR,Debit Card,2026-04-10 13:42:38,Failed,Insufficient Funds,New Customer,1,New,0.0,Food Delivery,Bengaluru,Mobile App
TXN00563,CUST0319,Karthik Menon,2288.53,INR,Credit Card,2026-04-10 14:50:46,Success,,Regular Customer,0,Regular,,SaaS Subscription,Kolkata,Mobile App
TXN00730,CUST0379,Geeta Pandey,154.83,INR,Netbanking,2026-04-10 18:50:00,Success,,New Customer,0,New,,Food Delivery,Chennai,Mobile App
TXN00403,CUST0320,Kunal Bose,211.82,INR,UPI,2026-04-10 19:01:27,Success,,New Customer,0,Regular,,Food Delivery,Hyderabad,Mobile App
TXN00895,CUST0405,Ananya Nair,2322.2,INR,Credit Card,2026-04-10 19:51:31,Success,,Regular Customer,0,Regular,,SaaS Subscription,Bengaluru,Mobile App
TXN00368,CUST0354,Rohan Bose,510.58,INR,UPI,2026-04-11 11:18:06,Success,,Loyal Customer,0,Regular,,Food Delivery,Delhi,Mobile App
TXN01103,CUST0271,Nikhil Sharma,665.9,INR,UPI,2026-04-11 16:29:00,Success,,Regular Customer,0,Premium,,Food Delivery,Mumbai,Mobile Web
TXN00093,CUST0153,Divya Nair,268.94,INR,UPI,2026-04-11 16:51:04,Success,,New Customer,0,New,,Food Delivery,Pune,Mobile App
TXN00860,CUST0169,Kunal Fernandes,410.62,INR,Debit Card,2026-04-11 23:46:45,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile App
TXN00393,CUST0176,Kunal Reddy,4077.44,INR,Wallet,2026-04-12 00:06:34,Success,,New Customer,0,New,,Travel & Hotels,Pune,Mobile App
TXN01415,CUST0072,Tanvi Singh,176.62,INR,UPI,2026-04-12 03:10:03,Success,,Regular Customer,0,New,,Ride-Hailing,Chennai,Mobile Web
TXN01011,CUST0209,Kunal Reddy,6624.21,INR,UPI,2026-04-12 06:31:39,Failed,Card Declined,Regular Customer,2,Regular,0.0,Travel & Hotels,Kolkata,Mobile App
TXN00416,CUST0230,Priya Sharma,3139.43,INR,Debit Card,2026-04-12 08:23:49,Success,,Regular Customer,0,Regular,,E-commerce,Hyderabad,Desktop Web
TXN00116,CUST0051,Arjun Sharma,293.63,INR,Debit Card,2026-04-12 08:34:34,Failed,Authentication Failure,New Customer,2,New,0.0,Food Delivery,Mumbai,Mobile App
TXN00636,CUST0305,Ayesha Thomas,3729.13,INR,Debit Card,2026-04-12 08:47:35,Success,,New Customer,0,New,,Travel & Hotels,Bengaluru,Mobile App
TXN01134,CUST0327,Radhika Joshi,2663.95,INR,UPI,2026-04-12 13:10:36,Failed,Authentication Failure,Occasional Buyer,1,Regular,0.0,SaaS Subscription,Hyderabad,Mobile App
TXN00734,CUST0420,Ayesha Reddy,6565.82,INR,Credit Card,2026-04-12 13:26:53,Failed,Network Failure,Regular Customer,2,Regular,1.0,Travel & Hotels,Delhi,Mobile App
TXN00119,CUST0229,Swati Chowdhury,301.37,INR,Wallet,2026-04-12 16:55:49,Success,,Regular Customer,0,Regular,,Food Delivery,Hyderabad,Mobile Web
TXN00524,CUST0359,Riya Bose,1087.16,INR,Netbanking,2026-04-12 23:41:31,Success,,Occasional Buyer,0,Regular,,E-commerce,Bengaluru,Desktop Web
TXN00546,CUST0195,Sunita Desai,2252.36,INR,Debit Card,2026-04-13 02:05:58,Success,,Regular Customer,0,Regular,,E-commerce,Kolkata,Mobile App
TXN00107,CUST0095,Swati Gupta,4570.46,INR,Netbanking,2026-04-13 03:22:24,Success,,Loyal Customer,0,Regular,,E-commerce,Mumbai,Desktop Web
TXN01160,CUST0114,Vikram Menon,134.81,INR,Debit Card,2026-04-13 05:42:07,Failed,Insufficient Funds,Occasional Buyer,2,Regular,1.0,Ride-Hailing,Bengaluru,Mobile App
TXN00800,CUST0416,Gaurav Verma,2198.92,INR,UPI,2026-04-13 16:42:48,Success,,New Customer,0,New,,SaaS Subscription,Ahmedabad,Mobile App
TXN01045,CUST0109,Joseph Khan,271.24,INR,UPI,2026-04-14 02:31:23,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Bengaluru,Mobile Web
TXN00812,CUST0011,Ishita Patel,688.75,INR,UPI,2026-04-14 04:28:03,Success,,Loyal Customer,0,Premium,,Food Delivery,Pune,Mobile App
TXN00134,CUST0105,Suresh Pandey,443.36,INR,Wallet,2026-04-14 12:24:49,Success,,Regular Customer,0,Regular,,Food Delivery,Hyderabad,Mobile App
TXN01412,CUST0171,Maria Verma,2633.97,INR,UPI,2026-04-14 13:17:38,Success,,Regular Customer,0,Regular,,SaaS Subscription,Bengaluru,Mobile App
TXN00803,CUST0110,Shreya Reddy,136.92,INR,Debit Card,2026-04-14 13:34:07,Success,,New Customer,0,New,,Food Delivery,Delhi,Mobile App
TXN00151,CUST0382,Ayesha Fernandes,182.33,INR,UPI,2026-04-14 20:02:48,Success,,New Customer,0,New,,Ride-Hailing,Kolkata,Mobile App
TXN01116,CUST0294,Simran Kulkarni,318.15,INR,UPI,2026-04-14 23:00:43,Success,,Occasional Buyer,0,Premium,,Ride-Hailing,Bengaluru,Mobile App
TXN01258,CUST0134,Swati Bose,1051.83,INR,UPI,2026-04-15 03:50:54,Success,,Loyal Customer,0,New,,E-commerce,Bengaluru,Mobile App
TXN00958,CUST0199,Ishita Bose,358.12,INR,UPI,2026-04-15 08:20:20,Failed,Card Declined,New Customer,2,New,0.0,Food Delivery,Pune,Mobile App
TXN00464,CUST0224,Neha Kulkarni,3197.31,INR,UPI,2026-04-15 20:57:07,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Bengaluru,Mobile Web
TXN00079,CUST0418,Harsh Verma,1595.02,INR,Wallet,2026-04-16 03:45:03,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Mobile App
TXN00699,CUST0061,Radhika Pandey,1547.67,INR,UPI,2026-04-16 06:18:36,Failed,Card Declined,New Customer,1,New,1.0,E-commerce,Mumbai,Mobile Web
TXN00329,CUST0175,Deepak Gupta,1042.0,INR,UPI,2026-04-16 07:06:52,Success,,Loyal Customer,0,Premium,,Food Delivery,Mumbai,Mobile App
TXN00086,CUST0189,Varun Kapoor,1231.51,INR,Netbanking,2026-04-16 07:27:20,Failed,Bank Server Issue,Regular Customer,3,Regular,0.0,E-commerce,Delhi,Desktop Web
TXN00949,CUST0111,Priya Khan,184.07,INR,Wallet,2026-04-16 07:41:02,Success,,New Customer,0,Regular,,Food Delivery,Pune,Desktop Web
TXN00525,CUST0062,Preeti Desai,1480.36,INR,Debit Card,2026-04-16 07:55:42,Success,,Occasional Buyer,0,New,,E-commerce,Delhi,Desktop Web
TXN00402,CUST0139,Kunal Kapoor,575.05,INR,Netbanking,2026-04-16 07:56:09,Success,,Occasional Buyer,0,Regular,,Food Delivery,Bengaluru,Mobile App
TXN01382,CUST0031,Rahul Kulkarni,552.41,INR,Credit Card,2026-04-16 07:56:15,Failed,Card Declined,New Customer,0,Regular,0.0,E-commerce,Mumbai,Mobile App
TXN01341,CUST0358,Suresh Rao,19214.52,INR,UPI,2026-04-16 08:06:33,Failed,Network Failure,Regular Customer,3,Regular,0.0,Travel & Hotels,Delhi,Mobile App
TXN00142,CUST0072,Tanvi Singh,8715.59,INR,UPI,2026-04-16 10:48:35,Success,,Regular Customer,0,New,,Travel & Hotels,Chennai,Mobile App
TXN00653,CUST0009,Simran Fernandes,7169.22,INR,Debit Card,2026-04-16 11:41:42,Success,,Regular Customer,0,Regular,,Travel & Hotels,Pune,Mobile Web
TXN00772,CUST0287,Suresh Verma,1015.58,INR,UPI,2026-04-16 11:49:48,Failed,Card Declined,New Customer,2,New,1.0,E-commerce,Chennai,Desktop Web
TXN00752,CUST0069,Deepak Kapoor,193.27,INR,Credit Card,2026-04-16 11:55:51,Failed,Bank Server Issue,New Customer,0,New,1.0,Ride-Hailing,Mumbai,Mobile App
TXN00774,CUST0088,Zoya Gupta,271.87,INR,UPI,2026-04-16 12:08:26,Failed,Insufficient Funds,New Customer,2,New,0.0,Food Delivery,Bengaluru,Mobile App
TXN00813,CUST0040,Nisha Khan,2071.73,INR,Debit Card,2026-04-16 12:29:49,Failed,Insufficient Funds,Regular Customer,2,Regular,0.0,SaaS Subscription,Bengaluru,Mobile App
TXN01164,CUST0414,Imran Bose,296.87,INR,Credit Card,2026-04-16 13:29:10,Success,,Loyal Customer,0,Regular,,Food Delivery,Delhi,Mobile Web
TXN01288,CUST0135,Swati Sharma,235.28,INR,UPI,2026-04-16 14:37:55,Success,,Regular Customer,0,Regular,,Ride-Hailing,Kolkata,Mobile Web
TXN00862,CUST0048,Maria Bhatt,367.88,INR,UPI,2026-04-16 15:03:05,Success,,New Customer,0,New,,Food Delivery,Bengaluru,Desktop Web
TXN00272,CUST0398,Pooja Menon,21293.35,INR,UPI,2026-04-16 15:25:36,Success,,Regular Customer,0,Regular,,Travel & Hotels,Pune,Mobile App
TXN00868,CUST0080,Manish Chowdhury,238.69,INR,UPI,2026-04-16 15:40:38,Success,,Loyal Customer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00005,CUST0075,Thomas Joshi,189.61,INR,UPI,2026-04-16 15:49:27,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile App
TXN01175,CUST0205,Radhika Joshi,2156.86,INR,UPI,2026-04-16 15:50:26,Failed,Network Failure,Occasional Buyer,1,New,1.0,SaaS Subscription,Bengaluru,Mobile Web
TXN01362,CUST0231,Ramesh Mehta,325.21,INR,UPI,2026-04-16 15:51:40,Failed,Card Declined,Occasional Buyer,3,Regular,0.0,Ride-Hailing,Chennai,Mobile App
TXN01470,CUST0382,Ayesha Fernandes,214.66,INR,Wallet,2026-04-16 16:41:34,Failed,Authentication Failure,New Customer,2,New,0.0,Ride-Hailing,Kolkata,Mobile App
TXN01427,CUST0302,Ayesha Verma,505.31,INR,Netbanking,2026-04-16 16:48:29,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00087,CUST0207,Rahul Kapoor,8393.05,INR,Credit Card,2026-04-16 16:51:38,Success,,Loyal Customer,0,Regular,,Travel & Hotels,Delhi,Desktop Web
TXN00897,CUST0002,Sneha Bose,3787.18,INR,UPI,2026-04-16 17:47:27,Success,,Occasional Buyer,0,Regular,,SaaS Subscription,Bengaluru,Mobile Web
TXN00371,CUST0065,Varun Mehta,24889.01,INR,UPI,2026-04-16 17:53:19,Success,,Occasional Buyer,0,Premium,,Travel & Hotels,Lucknow,Mobile App
TXN00433,CUST0305,Ayesha Thomas,6248.71,INR,UPI,2026-04-16 19:29:21,Failed,Expired Card,New Customer,0,New,1.0,Travel & Hotels,Bengaluru,Desktop Web
TXN01200,CUST0216,Rahul Verma,2538.21,INR,Debit Card,2026-04-16 20:01:29,Failed,Bank Server Issue,Occasional Buyer,1,Regular,0.0,SaaS Subscription,Pune,Desktop Web
TXN01228,CUST0075,Thomas Joshi,290.63,INR,UPI,2026-04-16 20:02:09,Failed,Authentication Failure,New Customer,2,New,0.0,Food Delivery,Mumbai,Mobile App
TXN01311,CUST0283,Rajesh Reddy,1446.57,INR,UPI,2026-04-16 21:19:35,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00196,CUST0381,Manish Verma,6915.13,INR,UPI,2026-04-16 21:23:27,Success,,Regular Customer,0,Regular,,E-commerce,Chennai,Mobile Web
TXN01010,CUST0273,Nisha Mehta,924.67,INR,UPI,2026-04-16 21:38:47,Success,,Loyal Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00500,CUST0169,Kunal Fernandes,7682.64,INR,UPI,2026-04-16 21:48:40,Failed,Network Failure,New Customer,1,New,0.0,Travel & Hotels,Mumbai,Mobile App
TXN00054,CUST0128,Meera Pandey,2130.64,INR,Credit Card,2026-04-16 22:32:08,Failed,Network Failure,Regular Customer,3,Regular,1.0,E-commerce,Mumbai,Mobile App
TXN01488,CUST0129,Nisha Sharma,2615.28,INR,UPI,2026-04-16 23:28:18,Failed,Insufficient Funds,Occasional Buyer,0,Regular,1.0,SaaS Subscription,Bengaluru,Mobile Web
TXN01263,CUST0228,Farhan Bhatt,1990.51,INR,Debit Card,2026-04-17 01:22:43,Failed,Insufficient Funds,Regular Customer,3,Regular,0.0,E-commerce,Bengaluru,Desktop Web
TXN00362,CUST0323,Siddharth Bose,271.01,INR,Wallet,2026-04-17 02:07:55,Success,,Occasional Buyer,0,New,,Ride-Hailing,Bengaluru,Mobile Web
TXN00051,CUST0252,Shreya Verma,4765.73,INR,Debit Card,2026-04-17 03:01:43,Failed,Authentication Failure,Regular Customer,1,Regular,1.0,SaaS Subscription,Mumbai,Mobile App
TXN00553,CUST0357,Pooja Rao,10253.84,INR,Wallet,2026-04-17 03:24:20,Success,,Regular Customer,0,Regular,,Travel & Hotels,Delhi,Mobile App
TXN00501,CUST0403,Gaurav Chowdhury,3265.06,INR,UPI,2026-04-17 03:33:50,Failed,Authentication Failure,Occasional Buyer,1,New,0.0,E-commerce,Chennai,Desktop Web
TXN00407,CUST0344,Anjali Desai,20651.14,INR,Wallet,2026-04-17 03:56:45,Success,,Occasional Buyer,0,Regular,,Travel & Hotels,Mumbai,Mobile App
TXN00410,CUST0085,Riya Mehta,416.56,INR,Wallet,2026-04-17 04:42:57,Success,,Regular Customer,0,Premium,,Ride-Hailing,Mumbai,Mobile App
TXN01018,CUST0171,Maria Verma,505.94,INR,Netbanking,2026-04-17 05:04:17,Success,,Regular Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN00020,CUST0117,Vikram Mehta,670.32,INR,Debit Card,2026-04-17 05:04:22,Success,,Regular Customer,0,Regular,,E-commerce,Mumbai,Mobile App
TXN00035,CUST0138,Simran Verma,794.29,INR,Netbanking,2026-04-17 06:06:39,Failed,Network Failure,Regular Customer,0,New,1.0,SaaS Subscription,Jaipur,Mobile Web
TXN00265,CUST0234,Arjun Patel,22097.16,INR,Credit Card,2026-04-17 06:44:19,Success,,New Customer,0,Regular,,Travel & Hotels,Jaipur,Desktop Web
TXN00920,CUST0224,Neha Kulkarni,2951.66,INR,UPI,2026-04-17 07:05:45,Success,,Loyal Customer,0,Premium,,E-commerce,Bengaluru,Mobile App
TXN01381,CUST0369,Kiran Thomas,551.83,INR,UPI,2026-04-17 07:59:11,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile App
TXN00509,CUST0024,Neha Nair,833.22,INR,Wallet,2026-04-17 08:24:09,Success,,Occasional Buyer,0,Premium,,Ride-Hailing,Bengaluru,Mobile App
TXN00106,CUST0011,Ishita Patel,3643.44,INR,UPI,2026-04-17 08:38:20,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Pune,Mobile App
TXN01021,CUST0172,Varun Pandey,247.84,INR,Credit Card,2026-04-17 08:59:18,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00623,CUST0291,Ananya Kulkarni,10319.22,INR,UPI,2026-04-17 09:10:26,Success,,Regular Customer,0,New,,Travel & Hotels,Kolkata,Mobile Web
TXN01454,CUST0317,Ayesha Reddy,3840.06,INR,Credit Card,2026-04-17 09:32:53,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Delhi,Mobile Web
TXN01113,CUST0066,Riya Pillai,2280.0,INR,Debit Card,2026-04-17 09:40:20,Success,,Occasional Buyer,0,Regular,,E-commerce,Pune,Mobile App
TXN01271,CUST0359,Riya Bose,576.35,INR,UPI,2026-04-17 10:01:36,Success,,Occasional Buyer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN01460,CUST0148,Nikhil Bose,1835.03,INR,UPI,2026-04-17 10:35:02,Success,,Occasional Buyer,0,Premium,,Food Delivery,Hyderabad,Mobile App
TXN00828,CUST0219,Rohan Chowdhury,270.36,INR,UPI,2026-04-17 10:45:57,Success,,Loyal Customer,0,Regular,,Ride-Hailing,Pune,Mobile Web
TXN00693,CUST0238,Karthik Fernandes,5679.67,INR,UPI,2026-04-17 10:59:57,Failed,Unknown Error,Regular Customer,0,Premium,0.0,E-commerce,Kolkata,Mobile App
TXN01206,CUST0193,Rohan Malhotra,1280.8,INR,Debit Card,2026-04-17 11:06:36,Success,,New Customer,0,New,,E-commerce,Pune,Mobile Web
TXN00937,CUST0282,Imran Patel,488.47,INR,Debit Card,2026-04-17 11:20:03,Success,,Regular Customer,0,Premium,,Food Delivery,Ahmedabad,Mobile App
TXN00050,CUST0063,Sneha Singh,1285.63,INR,Credit Card,2026-04-17 12:09:45,Success,,Loyal Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN01006,CUST0159,Vivek Sharma,3308.58,INR,Debit Card,2026-04-17 12:21:18,Failed,Network Failure,New Customer,1,New,0.0,E-commerce,Mumbai,Mobile App
TXN00465,CUST0077,Vikram Reddy,2896.44,INR,UPI,2026-04-17 12:36:53,Success,,Regular Customer,0,Regular,,E-commerce,Lucknow,Mobile Web
TXN00530,CUST0277,Lakshmi Patel,3630.2,INR,UPI,2026-04-17 13:30:13,Failed,Authentication Failure,Regular Customer,0,Premium,0.0,E-commerce,Pune,Mobile App
TXN01249,CUST0039,Karthik Joshi,908.44,INR,UPI,2026-04-17 13:40:29,Success,,New Customer,0,New,,E-commerce,Chennai,Desktop Web
TXN00695,CUST0049,Farhan Kapoor,3061.41,INR,Wallet,2026-04-17 14:14:20,Failed,Expired Card,Regular Customer,2,Premium,0.0,E-commerce,Mumbai,Mobile App
TXN01494,CUST0024,Neha Nair,5691.52,INR,UPI,2026-04-17 14:36:29,Success,,Occasional Buyer,0,Premium,,E-commerce,Bengaluru,Mobile App
TXN01163,CUST0325,Shreya Bose,1496.94,INR,Credit Card,2026-04-17 15:59:35,Failed,Card Declined,Occasional Buyer,0,New,1.0,SaaS Subscription,Bengaluru,Mobile App
TXN01435,CUST0045,Aditya Reddy,3003.91,INR,Debit Card,2026-04-17 16:40:21,Success,,Regular Customer,0,Premium,,E-commerce,Bengaluru,Mobile App
TXN00281,CUST0030,Pooja Pillai,207.58,INR,Credit Card,2026-04-17 16:43:35,Failed,Bank Server Issue,New Customer,0,New,0.0,Food Delivery,Mumbai,Mobile Web
TXN00878,CUST0358,Suresh Rao,4462.58,INR,Debit Card,2026-04-17 16:52:58,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Desktop Web
TXN00017,CUST0069,Deepak Kapoor,1737.98,INR,UPI,2026-04-17 17:18:36,Failed,Bank Server Issue,New Customer,0,New,1.0,E-commerce,Mumbai,Desktop Web
TXN01131,CUST0075,Thomas Joshi,1493.69,INR,Netbanking,2026-04-17 18:05:09,Failed,Expired Card,New Customer,2,New,0.0,E-commerce,Mumbai,Mobile App
TXN00073,CUST0381,Manish Verma,423.64,INR,Debit Card,2026-04-17 18:39:41,Success,,Regular Customer,0,Regular,,Food Delivery,Chennai,Mobile Web
TXN00284,CUST0188,Sunita Rao,1048.46,INR,UPI,2026-04-17 19:41:41,Success,,Occasional Buyer,0,New,,E-commerce,Kolkata,Desktop Web
TXN01439,CUST0080,Manish Chowdhury,213.48,INR,Credit Card,2026-04-17 19:54:17,Success,,Loyal Customer,0,Regular,,Food Delivery,Mumbai,Desktop Web
TXN00881,CUST0160,Varun Khan,1333.6,INR,Netbanking,2026-04-17 20:32:04,Failed,Authentication Failure,New Customer,2,New,0.0,SaaS Subscription,Kolkata,Mobile App
TXN01265,CUST0403,Gaurav Chowdhury,1230.4,INR,UPI,2026-04-17 20:57:21,Success,,Occasional Buyer,0,New,,SaaS Subscription,Chennai,Mobile App
TXN00687,CUST0092,Nikhil Rao,394.61,INR,UPI,2026-04-17 21:02:20,Success,,Loyal Customer,0,Regular,,Food Delivery,Hyderabad,Desktop Web
TXN00057,CUST0172,Varun Pandey,211.51,INR,UPI,2026-04-17 21:19:41,Success,,Regular Customer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00463,CUST0289,Kunal Sharma,105.49,INR,Debit Card,2026-04-17 21:48:16,Success,,Occasional Buyer,0,New,,Ride-Hailing,Delhi,Mobile App
TXN00182,CUST0274,Joseph Fernandes,5089.25,INR,Netbanking,2026-04-17 22:54:28,Failed,Authentication Failure,Loyal Customer,3,Premium,1.0,SaaS Subscription,Kolkata,Mobile App
TXN00674,CUST0253,Priya Verma,279.48,INR,UPI,2026-04-17 23:01:42,Failed,Bank Server Issue,Occasional Buyer,2,New,1.0,Food Delivery,Mumbai,Mobile App
TXN00208,CUST0219,Rohan Chowdhury,3241.43,INR,Credit Card,2026-04-17 23:15:42,Success,,Loyal Customer,0,Regular,,SaaS Subscription,Pune,Mobile App
TXN00741,CUST0238,Karthik Fernandes,3920.95,INR,Credit Card,2026-04-17 23:54:41,Success,,Regular Customer,0,Premium,,E-commerce,Kolkata,Mobile Web
TXN00575,CUST0186,Tanvi Bhatt,4426.87,INR,UPI,2026-04-18 00:05:59,Success,,Occasional Buyer,0,New,,Travel & Hotels,Delhi,Mobile App
TXN01101,CUST0176,Kunal Reddy,3299.17,INR,Netbanking,2026-04-18 00:08:35,Success,,New Customer,0,New,,E-commerce,Pune,Mobile App
TXN00324,CUST0090,Nikhil Agarwal,5231.47,INR,Credit Card,2026-04-18 00:24:20,Success,,Loyal Customer,0,Regular,,Travel & Hotels,Bengaluru,Desktop Web
